AAII_YR_DATA,01/28/2023,01/29/2022,01/30/2021,02/01/2020,02/02/2019,02/03/2018,01/28/2017,01/30/2016,01/31/2015,02/01/2014
Capital_Expenditures,62.8,71.2,34.8,17.3,17.7,23.1,29.7,25.1,22.9,50.5
Cash_from_Operations,77.0,159.5,197.7,92.3,73.4,111.9,78.7,58.5,102.4,53.3
Diluted_EPS,9.618,11.187,4.359,1.523,1.51,1.713,2.723,2.923,2.872,2.698
Goodwill_Intangibles,23.5,23.5,23.5,52.1,55.5,,,,,
LT_Debt,1.3,1.4,2.6,1.7,2.0,2.5,2.9,3.1,3.0,2.9
Net_Income,128.1,174.3,74.3,27.3,28.4,35.0,61.1,70.5,73.6,70.9
Revenue,1708.3,1691.2,1419.7,1184.2,1008.7,968.2,973.0,943.1,913.5,852.0
Shares_Diluted,13.315,15.582,17.037,17.957,18.826,20.45,22.427,24.129,25.62,25.62
Total_Assets,939.2,703.2,808.2,769.8,546.1,461.8,458.9,442.4,452.4,416.3
Total_Liabilities,562.9,411.7,417.1,440.8,210.0,142.3,124.8,131.5,127.6,112.3
