AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,34.0,36.0,57.0,64.0,134.0,134.0,348.0,256.0,172.0,221.0
Cash_from_Operations,1078.0,-1343.0,2434.0,-5762.0,2745.0,1620.0,2201.0,2533.0,1828.0,1324.0
Diluted_EPS,0.73,-1.554,1.631,0.605,3.12,1.861,1.5,2.018,1.737,1.055
Goodwill_Intangibles,935.0,956.0,1031.0,1036.0,4193.0,1627.0,1680.0,1698.0,1710.0,1710.0
LT_Debt,4575.0,6488.0,8576.0,7669.0,15334.0,11787.0,10452.0,8303.0,7660.0,7683.0
Net_Income,998.0,-2042.0,2118.0,783.0,4874.0,2389.0,1921.0,2579.0,2216.0,1346.0
Revenue,,26500.0,36247.0,93736.0,35845.0,86390.0,71842.0,41305.0,60126.0,52375.0
Shares_Diluted,1368.0,1314.0,1298.5,1293.5,1288.0,1284.0,1281.0,1278.0,1276.0,1276.0
Total_Assets,165942.0,199102.0,516097.0,454214.0,647810.0,493941.0,470498.0,386985.0,369204.0,325932.0
Total_Liabilities,148982.0,182014.0,495219.0,434737.0,625842.0,477854.0,455832.0,374030.0,357393.0,316282.0
