AAII_YR_DATA,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015
Capital_Expenditures,36.7,164.5,704.9,644.5,176.0,29.4,20.9,15.4
Cash_from_Operations,-545.8,-465.7,-772.6,-535.0,-81.5,-27.1,-13.5,-10.9
Diluted_EPS,-0.772,-4.695,-3.797,-2.758,-0.379,-0.063,-0.045,-0.29
Goodwill_Intangibles,2119.2,2197.5,2430.8,2313.5,416.4,403.6,52.7,0.0
LT_Debt,1534.8,1605.0,500.7,842.3,6.9,8.6,3.5,1.7
Net_Income,-302.2,-1744.9,-1321.3,-736.3,-67.3,-7.5,-3.5,-9.3
Revenue,520.3,546.6,398.8,226.3,77.9,39.9,12.7,2.4
Shares_Diluted,391.3243,371.6623,348.0382,266.9974,177.3018,118.9897,77.0239,32.1819
Total_Assets,5615.1,6823.5,6857.7,8565.1,1436.8,702.7,143.4,47.8
Total_Liabilities,1980.8,3220.4,1931.2,1782.8,278.0,63.0,19.6,6.4
