AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,3.3,4.2,,
Cash_from_Operations,16.4,-14.8,-0.8,
Diluted_EPS,-1.403,-1.03,-0.149,
Goodwill_Intangibles,562.2,585.4,,
LT_Debt,414.0,399.4,0.0,0.0
Net_Income,-106.2,-43.2,-4.9,
Revenue,268.4,248.2,,
Shares_Diluted,75.7109,41.9331,32.7418,
Total_Assets,688.7,759.6,261.8,
Total_Liabilities,508.1,487.5,22.1,
