AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,04/30/2018,04/30/2017,04/30/2016
Capital_Expenditures,5.4,11.9,7.3,2.2,,,
Cash_from_Operations,2.8,-14.1,-1.3,5.4,,,
Diluted_EPS,0.091,-2.986,-1.105,0.192,0.22,0.241,0.216
Goodwill_Intangibles,,,0.0,15.5,15.5,15.5,15.5
LT_Debt,9.3,9.6,10.8,12.2,0.0,0.0,0.0
Net_Income,2.4,-36.3,-31.5,5.5,6.3,6.9,6.2
Revenue,62.4,56.1,61.6,64.8,,,
Shares_Diluted,26.2709,12.1711,28.5225,28.5225,28.5225,28.5225,28.5225
Total_Assets,2043.3,1914.2,1942.5,1854.1,1696.0,1684.1,1547.8
Total_Liabilities,1649.6,1484.7,1736.9,1616.5,1470.6,1463.4,1333.0
