AAII_YR_DATA,12/31/2022,01/01/2022,01/02/2021,12/28/2019,12/29/2018,12/30/2017,12/31/2016,01/02/2016,01/03/2015,12/28/2013
Capital_Expenditures,47.7,24.1,23.7,31.3,22.8,14.4,15.9,19.7,19.7,17.8
Cash_from_Operations,92.6,91.0,44.8,53.3,30.1,45.3,38.1,29.0,14.7,15.4
Diluted_EPS,3.58,2.587,0.509,0.357,0.631,1.227,0.259,0.056,-0.377,0.245
Goodwill_Intangibles,214.6,95.6,55.1,49.9,48.8,48.3,51.3,52.5,44.1,25.7
LT_Debt,126.6,17.6,29.7,29.3,29.0,28.7,56.5,62.8,73.9,18.1
Net_Income,84.8,60.9,11.9,8.4,14.7,28.1,5.8,1.3,-7.0,4.5
Revenue,709.3,515.3,406.0,444.4,410.2,366.0,347.6,350.0,339.1,283.1
Shares_Diluted,23.679,23.557,23.453,23.398,23.334,22.922,22.516,22.408,18.604,18.552
Total_Assets,794.2,526.9,461.7,471.3,347.8,314.7,314.3,301.8,319.8,216.0
Total_Liabilities,364.0,184.8,184.2,206.3,94.2,79.4,116.8,112.7,133.3,57.6
