AAII_YR_DATA,12/31/2021,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,06/30/2016
Capital_Expenditures,0.8,1.5,1.3,2.6,2.2,0.7,2.7
Cash_from_Operations,-20.8,-11.0,0.0,0.0,0.5,-1.6,3.7
Diluted_EPS,-0.094,-9.373,-521.117,,,,
Goodwill_Intangibles,0.0,39.2,28.3,37.9,13.0,14.7,14.6
LT_Debt,0.0,12.6,37.4,0.0,0.0,0.0,16.0
Net_Income,-16.4,-68.3,-54.3,-49.2,-37.6,-16.0,-20.7
Revenue,8.6,80.0,90.1,111.9,131.4,96.3,151.0
Shares_Diluted,175.0903,7.2917,0.1042,0.0397,0.0153,0.0153,0.0153
Total_Assets,291.4,114.5,88.5,75.7,88.1,101.2,95.6
Total_Liabilities,27.6,50.6,94.8,65.2,93.8,110.3,113.5
