AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2007,12/31/2006,12/31/2005
Capital_Expenditures,1.0,3.4,0.0,,0.2,0.1,1.7
Cash_from_Operations,-1.8,-0.8,0.0,-0.1,-14.7,-8.6,-28.3
Diluted_EPS,-0.015,-0.01,0.0,0.0,-2.742,-3.084,-6.36
Goodwill_Intangibles,5.3,4.4,0.0,,4.1,4.7,5.4
LT_Debt,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-3.9,-3.3,-0.1,-0.1,-17.1,-19.2,-39.8
Revenue,,0.2,0.0,,17.9,30.3,77.8
Shares_Diluted,261.3949,348.1352,348.1352,348.1352,6.233,6.233,6.251
Total_Assets,5.9,6.0,0.0,0.0,19.6,27.6,52.0
Total_Liabilities,2.7,0.8,0.1,0.0,5.1,7.0,12.3
