AAII_YR_DATA,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014
Capital_Expenditures,258.4,200.6,238.9,252.3,251.7,242.0,254.1,368.9,352.2
Cash_from_Operations,511.3,518.6,549.0,472.4,498.6,435.9,435.3,396.6,446.2
Diluted_EPS,0.666,0.63,0.695,0.677,0.605,0.694,0.615,0.64,0.916
Goodwill_Intangibles,510.1,1051.2,512.5,600.1,1315.1,701.0,687.6,705.0,723.3
LT_Debt,927.2,873.1,1079.2,864.0,848.8,420.7,416.5,341.8,421.4
Net_Income,249.3,233.5,255.4,248.7,221.9,254.1,225.0,234.8,333.9
Revenue,2246.0,2168.1,2184.5,2140.2,2148.1,2185.2,2126.2,2202.6,2645.2
Shares_Diluted,374.4,370.4,367.4,367.2,366.8,366.4,366.0,366.8,364.6
Total_Assets,2546.9,2492.8,2649.7,2489.8,2337.2,2025.2,1968.1,2018.2,2364.5
Total_Liabilities,1650.1,1585.7,1753.5,1599.0,1435.5,1021.4,944.2,898.9,1123.5
