AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,5.9,1.0,2.8,1.9,10.4,8.2,3.0,1.6,0.9
Cash_from_Operations,-111.2,19.5,-78.3,-66.4,-67.5,-67.9,-47.9,-51.5,-29.8
Diluted_EPS,-0.888,0.168,-0.552,-0.759,-0.872,-0.834,-0.419,-0.939,-1.263
Goodwill_Intangibles,821.0,,,,,,,0.0,0.0
LT_Debt,896.1,0.0,0.0,14.7,13.6,16.1,14.9,14.1,13.3
Net_Income,-181.2,29.4,-84.1,-102.6,-92.2,-74.4,-31.7,-66.2,-79.3
Revenue,130.5,78.9,90.9,78.6,93.5,90.7,92.8,60.6,28.2
Shares_Diluted,204.136,174.97,152.527,135.094,105.682,89.148,75.614,70.475,62.784
Total_Assets,2007.0,414.0,148.0,170.3,144.1,137.9,131.1,124.5,136.2
Total_Liabilities,1216.0,78.5,93.1,56.2,58.0,53.2,57.6,69.6,67.0
