AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,1.1,1.2,1.0,2.2
Cash_from_Operations,-16.8,-1.8,2.0,10.4
Diluted_EPS,-0.621,-0.78,-0.06,-0.16
Goodwill_Intangibles,292.1,297.8,104.4,
LT_Debt,6.2,21.7,10.1,0.0
Net_Income,-95.9,-139.1,-10.7,-28.6
Revenue,100.9,74.8,60.9,65.7
Shares_Diluted,154.5632,178.2915,178.2915,178.2915
Total_Assets,548.8,378.1,199.1,
Total_Liabilities,78.0,90.7,218.8,
