AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,17.8,14.2,12.2,6.3,11.4,57.5,100.5,947.9,920.6
Cash_from_Operations,43.8,46.4,63.1,60.0,67.3,75.2,74.5,43.5,19.3
Diluted_EPS,-0.008,-0.132,0.022,2.021,-0.144,-0.148,-0.181,-0.442,-0.613
Goodwill_Intangibles,1.2,0.4,0.8,1.2,1.6,4.1,131.5,172.5,140.3
LT_Debt,607.9,589.1,600.1,678.9,956.3,912.2,1578.7,1488.1,1060.0
Net_Income,-1.5,-22.9,3.9,351.5,-25.1,-25.6,-31.6,-68.1,-52.5
Revenue,322.7,295.4,307.1,326.1,314.1,284.7,265.2,300.5,181.1
Shares_Diluted,173.96,173.96,173.96,173.963,174.247,175.151,175.121,153.804,85.71
Total_Assets,1437.3,1436.6,1504.0,1616.4,2705.9,2793.5,2827.7,2831.2,1989.0
Total_Liabilities,647.6,627.5,636.5,717.2,1765.6,1742.5,1674.7,1574.1,1117.8
