AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.1,1.1,0.0,0.1,0.1,0.1,0.1
Cash_from_Operations,-2.7,-7.7,-2.6,0.7,4.9,-2.9,-3.7
Diluted_EPS,-1.78,-6.606,-1.73,-4.926,-2.161,0.441,-0.21
LT_Debt,0.1,2.9,8.9,0.0,0.0,0.0,0.0
Net_Income,-21.0,-27.3,-7.5,-2.8,-1.2,0.3,-0.6
Revenue,30.4,11.6,13.6,39.1,47.8,48.1,37.9
Shares_Diluted,11.809,4.128,4.358,0.5756,0.5752,0.5916,2.8368
Total_Assets,27.8,13.7,22.5,16.0,21.0,26.0,20.7
Total_Liabilities,37.9,16.4,24.8,5.4,6.7,9.9,4.3
