AAII_YR_DATA,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,02/29/2016,02/28/2015
Capital_Expenditures,1.9,6.6,13.8,6.7,1.3,2.9,1.2,17.9
Cash_from_Operations,-54.3,-56.6,-31.4,-8.2,-7.6,7.8,-11.4,-22.7
Diluted_EPS,-15.54,-35.546,-23.676,-10.205,7.732,3.104,-3.452,-0.375
Goodwill_Intangibles,43.8,51.4,67.9,14.4,12.0,30.6,13.6,1.6
LT_Debt,11.6,11.3,1.1,0.0,0.0,17.1,20.2,14.0
Net_Income,-75.0,-123.2,-60.9,-23.2,17.5,6.9,-7.5,-28.0
Revenue,48.8,35.4,29.6,24.4,27.6,46.8,22.6,15.1
Shares_Diluted,4.8243,3.4651,2.5706,2.2726,2.2674,2.2269,2.1638,74.5501
Total_Assets,105.0,186.9,168.8,90.2,98.6,111.2,106.0,99.1
Total_Liabilities,56.8,71.6,25.1,21.2,12.1,47.5,52.6,43.8
