AAII_YR_DATA,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014
Capital_Expenditures,3.6,3.0,1.0,0.8,0.6,0.4,0.5,0.8,0.8
Cash_from_Operations,24.2,15.9,20.2,11.9,18.1,11.1,5.6,6.5,6.5
Diluted_EPS,0.982,0.469,0.694,0.762,0.453,0.328,0.283,0.2,0.868
Goodwill_Intangibles,27.6,27.8,28.0,28.3,28.6,28.8,26.0,26.0,26.0
LT_Debt,29.1,28.9,28.8,28.8,28.9,28.8,25.2,25.0,25.0
Net_Income,21.8,10.5,15.7,17.3,10.2,7.4,6.4,4.5,19.4
Revenue,49.8,48.3,50.5,49.9,45.3,35.6,30.9,28.6,26.8
Shares_Diluted,22.2249,22.3128,22.6984,22.6596,22.6235,22.5483,22.4942,22.4318,22.4318
Total_Assets,1740.1,1549.2,1180.8,1156.9,1151.5,1133.9,921.2,858.8,824.5
Total_Liabilities,1582.8,1397.6,1032.0,1023.8,1034.6,1022.7,813.0,754.9,726.5
