AAII_YR_DATA,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015
Capital_Expenditures,601.0,628.9,253.3,280.7,278.1,215.3,174.3,194.1,158.7
Cash_from_Operations,649.5,770.0,954.2,555.5,561.2,560.8,505.9,360.1,374.8
Diluted_EPS,10.673,9.568,4.101,3.959,2.282,2.216,2.272,0.439,0.59
Goodwill_Intangibles,741.3,494.9,465.1,610.1,478.7,629.2,317.1,323.9,336.5
LT_Debt,2883.0,2054.9,2590.7,1836.8,1197.1,995.0,901.0,1131.8,1024.2
Net_Income,863.9,793.9,363.4,371.4,227.0,238.9,257.2,51.6,70.2
Revenue,10033.4,7647.9,5952.9,6052.7,5243.8,4452.5,4171.5,3829.2,3524.7
Shares_Diluted,80.9461,82.9733,88.605,93.8138,99.5889,107.9171,113.2051,117.4572,118.9138
Total_Assets,6464.6,5030.9,4885.9,3767.1,3077.2,2623.6,2516.2,2445.2,2347.9
Total_Liabilities,5929.7,5166.5,5364.6,4360.9,3405.2,2920.6,2355.3,2464.5,2377.5
