AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,1.0,0.1,0.1,0.1,0.1,0.3,0.6,1.2
Cash_from_Operations,-16.0,-12.0,-2.6,-0.7,0.3,-7.6,-17.9,-27.5
Diluted_EPS,-1.612,-1.859,-1.317,-1.192,-14.824,-29.076,-97.1,-100.75
Goodwill_Intangibles,6.3,18.3,,0.0,0.4,13.4,13.5,23.5
LT_Debt,0.0,0.0,3.4,2.9,2.7,9.2,8.3,0.0
Net_Income,-32.4,-10.9,-4.2,-2.6,-11.4,-10.7,-32.0,-31.5
Revenue,14.9,5.7,6.8,10.1,16.6,8.8,6.0,4.4
Shares_Diluted,20.1,5.869,3.167,2.165,0.7697,0.3669,0.3301,0.3125
Total_Assets,22.5,48.0,8.3,9.4,11.8,23.1,27.1,48.7
Total_Liabilities,7.2,5.9,5.4,4.6,4.6,15.8,11.8,3.9
