AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,293.8,311.0,272.3,479.8,676.2,564.8,425.1
Cash_from_Operations,1548.6,1554.4,951.4,606.9,985.9,758.6,869.2
Diluted_EPS,4.608,6.194,4.517,-1.485,3.905,1.421,3.643
Goodwill_Intangibles,3047.6,2673.5,2684.7,2358.8,2592.4,2518.3,2505.6
LT_Debt,2460.8,2411.5,2499.0,2235.1,1040.0,1054.3,997.5
Net_Income,771.4,1094.2,800.3,-261.5,737.8,280.5,733.1
Revenue,17486.6,17714.7,14251.3,10535.7,13237.9,19764.3,20160.6
Shares_Diluted,167.385,176.661,177.196,176.101,188.94,197.428,201.234
Total_Assets,12164.8,10994.6,10692.2,9435.7,8388.3,9230.0,10056.7
Total_Liabilities,6186.6,5076.0,5321.3,4754.3,3134.9,3706.5,4057.1
