AAII_YR_DATA,08/31/2021,08/31/2020,08/31/2019,08/31/2018,08/31/2017,08/31/2016,08/31/2015,08/31/2014,08/31/2013
Capital_Expenditures,686.3,781.5,898.7,913.5,837.0,849.5,776.9,823.2,715.1
Cash_from_Operations,1501.4,1499.1,1224.2,1056.4,1172.7,1298.4,1203.2,1387.9,1048.1
Diluted_EPS,1.514,1.029,1.103,0.039,1.338,1.959,1.396,1.465,1.247
Goodwill_Intangibles,6461.6,6462.4,6448.3,6060.3,6023.6,13844.4,12965.3,6298.2,6028.2
LT_Debt,4437.8,4453.5,3167.5,3365.1,3355.7,4060.0,3951.4,3740.9,2961.3
Net_Income,764.4,530.1,563.7,14.8,658.2,942.4,657.4,672.4,561.2
Revenue,4301.2,4221.6,4169.3,4051.4,3811.7,3527.5,3502.5,4180.4,3936.6
Shares_Diluted,505.0,515.0,511.0,503.0,492.0,481.0,471.0,459.0,450.0
Total_Assets,12329.8,12621.0,12215.8,11267.1,11221.9,12009.7,11513.1,10568.7,9747.4
Total_Liabilities,7611.6,7754.5,7311.0,6606.8,6417.8,7561.7,7756.1,6818.2,6545.7
