AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,4.2,2.1,7.7,15.5,4.6,4.3,1.5,2.7,4.3,1.6
Cash_from_Operations,101.8,60.0,58.1,80.9,57.8,39.9,34.8,37.3,26.4,27.2
Diluted_EPS,96.551,84.007,74.034,71.182,56.821,35.032,37.436,34.824,32.635,30.931
Goodwill_Intangibles,14.0,14.6,,,,,,,0.0,0.0
LT_Debt,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3,10.3
Net_Income,75.1,66.3,58.7,56.0,45.5,28.4,29.7,27.4,25.4,24.1
Revenue,198.4,165.3,159.3,154.6,133.5,114.6,99.3,90.1,81.5,76.5
Shares_Diluted,0.7777,0.7896,0.7933,0.7872,0.8012,0.8098,0.794,0.7866,0.7784,0.7779
Total_Assets,5327.4,5177.7,4550.5,3721.8,3434.2,3075.5,2922.1,2615.3,2360.6,2076.1
Total_Liabilities,4842.1,4714.6,4126.8,3352.5,3123.0,2775.8,2642.1,2363.5,2127.4,1866.2
