AAII_YR_DATA,07/31/2022,07/31/2021,07/31/2020,07/31/2019
Capital_Expenditures,44.6,13.7,13.6,18.4
Cash_from_Operations,68.8,64.3,55.2,42.5
Diluted_EPS,0.522,0.523,0.281,0.192
Goodwill_Intangibles,617.0,625.8,633.4,653.0
LT_Debt,213.7,236.0,365.5,405.0
Net_Income,60.2,56.0,32.4,22.1
Revenue,372.5,336.6,270.6,241.2
Shares_Diluted,115.3636,106.9349,115.0468,115.0468
Total_Assets,1251.5,1183.1,1158.6,1161.6
Total_Liabilities,384.9,381.4,504.5,541.0
