AAII_YR_DATA,03/31/2020,03/31/2019,03/31/2018,03/31/2017,10/31/2016,10/31/2015,10/31/2014
Capital_Expenditures,17.0,26.0,18.0,2.0,14.0,8.0,6.0
Cash_from_Operations,626.0,462.0,530.0,52.0,495.0,100.0,487.0
Diluted_EPS,-4.173,0.437,1.255,0.253,0.561,-0.204,0.968
Goodwill_Intangibles,3864.0,4645.0,2919.0,27.0,24.0,73.0,124.0
LT_Debt,2419.0,2465.0,144.0,155.0,215.0,223.0,224.0
Net_Income,-676.0,72.0,208.0,36.0,80.0,-29.0,138.0
Revenue,4504.0,4030.0,2819.0,1073.0,2732.0,2585.0,2955.0
Shares_Diluted,161.99,164.82,165.6985,142.5,142.5,142.5,142.5
Total_Assets,5405.0,6083.0,3679.0,1073.0,1234.0,1512.0,1416.0
Total_Liabilities,4048.0,3921.0,950.0,657.0,896.0,957.0,877.0
