AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,402.0,289.0,147.0,135.0,88.0,103.0,120.0,115.0
Cash_from_Operations,2739.0,3399.0,2576.0,1629.0,1380.0,1294.0,1318.0,1285.0
Diluted_EPS,1.814,2.882,0.856,-0.586,1.293,1.046,1.656,1.486
Goodwill_Intangibles,24149.0,24846.0,35423.0,11056.0,13153.0,11924.0,14151.0,10789.0
LT_Debt,15253.0,15013.0,14974.0,14755.0,7841.0,7616.0,6002.0,6482.0
Net_Income,919.0,1531.0,429.0,-225.0,789.0,686.0,758.0,728.0
Revenue,10671.0,11144.0,10553.0,6873.0,6497.0,6394.0,6265.0,5535.0
Shares_Diluted,672.0,711.0,688.0,384.0,610.0,656.0,687.0,722.0
Total_Assets,34087.0,33735.0,32550.0,22555.0,15672.0,15864.0,15970.0,14979.0
Total_Liabilities,23623.0,23844.0,24164.0,17945.0,10505.0,10413.0,10368.0,8783.0
