AAII_YR_DATA,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013
Capital_Expenditures,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.5
Cash_from_Operations,-0.1,-1.0,-0.5,-4.2,-1.1,-0.9,-2.7,-2.8,-3.8,-0.1
Diluted_EPS,0.207,-1.466,-0.589,-8.162,-89.049,-22.702,-210.116,-970.09,-394.554,-289.075
Goodwill_Intangibles,22.3,23.7,8.2,9.1,7.8,12.9,13.2,13.7,24.7,25.3
LT_Debt,0.6,1.2,0.0,0.0,2.6,2.5,2.1,7.7,6.2,5.3
Net_Income,2.1,-8.7,-2.1,-9.8,-7.5,-1.9,-8.0,-16.9,-6.2,-3.6
Revenue,16.8,13.3,10.9,10.0,13.6,16.3,15.9,19.2,23.7,24.5
Shares_Diluted,10.3669,5.936,3.555,1.1993,0.0845,0.0829,0.0379,0.0174,0.0158,0.0124
Total_Assets,27.5,35.0,10.7,11.2,11.0,17.6,17.7,19.2,33.6,37.0
Total_Liabilities,7.2,17.4,6.3,7.4,6.6,6.3,6.2,13.5,13.6,14.2
