AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,0.3,0.2,0.0,0.1,0.1,
Cash_from_Operations,0.8,0.7,-2.8,-2.3,0.1,-1.7,-2.0,0.0
Diluted_EPS,-0.007,-0.006,-0.022,-0.027,-0.023,-0.044,-0.03,-0.002
Goodwill_Intangibles,0.6,0.6,0.7,0.7,0.7,0.6,0.7,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.6,0.7,0.0
Net_Income,-1.8,-1.3,-4.7,-4.9,-3.3,-5.3,-3.0,-0.2
Revenue,8.5,15.2,9.6,7.2,7.6,7.9,1.8,0.0
Shares_Diluted,236.1681,227.6622,218.7524,182.8575,140.6048,119.9671,100.6871,99.375
Total_Assets,4.8,4.0,2.8,4.8,2.1,3.1,2.3,0.0
Total_Liabilities,6.1,4.4,2.6,3.4,4.2,6.0,3.2,2.6
