AAII_YR_DATA,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.0,0.0,0.2,0.1,0.0,0.2,0.0,0.1,
Cash_from_Operations,-4.1,-4.6,-9.1,-9.2,-7.7,-7.0,-4.7,-4.6,0.0
Diluted_EPS,-1.781,-2.656,-5.614,-4.467,-21.726,-13.187,1.942,-12.478,-0.05
Goodwill_Intangibles,0.0,5.3,12.5,26.7,27.0,27.3,,,
LT_Debt,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-10.4,-13.6,-25.0,-10.6,-14.6,-8.1,1.0,-5.6,0.0
Revenue,1.3,1.2,2.2,3.2,1.0,0.6,,,0.0
Shares_Diluted,5.844,5.1284,4.4558,2.3631,0.6732,0.6119,0.5335,0.4483,0.5924
Total_Assets,4.7,8.8,18.5,30.7,28.6,29.0,6.2,7.2,0.4
Total_Liabilities,1.7,5.5,5.2,3.3,8.1,4.8,6.0,6.3,0.5
