AAII_YR_DATA,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003
Capital_Expenditures,0.8,0.8,0.2,2.3,1.3
Cash_from_Operations,3.9,4.1,6.5,1.8,6.2
Diluted_EPS,10.928,13.757,9.132,7.486,6.526
Goodwill_Intangibles,36.5,,,,
LT_Debt,43.6,8.8,8.8,8.8,8.8
Net_Income,4.1,5.2,3.3,2.7,2.4
Revenue,32.6,30.6,22.4,18.3,16.0
Shares_Diluted,7.126,0.3766,0.3773,0.3578,0.3668
Total_Assets,1571.2,422.8,425.9,364.2,340.1
Total_Liabilities,1428.4,390.7,396.8,340.0,318.2
