AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,14.1,10.0,3.2,7.2
Cash_from_Operations,-89.7,-74.5,-53.7,-69.2
Diluted_EPS,-0.39,-0.337,-0.383,-0.279
Goodwill_Intangibles,10.1,10.6,11.1,
LT_Debt,0.0,5.7,3.4,0.0
Net_Income,-78.9,-68.3,-77.6,-56.5
Revenue,46.8,35.8,30.9,20.2
Shares_Diluted,202.4029,202.4029,202.4029,202.4029
Total_Assets,351.8,62.0,51.7,
Total_Liabilities,45.0,42.0,49.7,
