AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,32.1,48.6,31.9,41.2,80.1,51.6,38.7,63.1,83.9,105.3
Cash_from_Operations,86.3,182.1,128.1,123.9,98.5,92.9,107.5,78.4,115.5,174.3
Diluted_EPS,-4.69,1.588,0.071,0.525,0.742,0.755,-0.477,-2.693,-1.023,1.244
Goodwill_Intangibles,556.1,1038.6,988.7,1001.6,944.6,938.4,945.4,1022.8,1185.0,1280.2
LT_Debt,46.4,73.6,5.5,163.7,168.2,230.8,301.7,414.6,385.0,0.0
Net_Income,-430.1,150.4,6.6,49.1,67.7,68.3,-42.3,-233.8,-87.0,105.8
Revenue,764.7,868.1,764.3,854.8,826.9,744.2,755.7,753.6,915.0,1214.8
Shares_Diluted,91.7,94.7,92.8831,93.439,91.1948,90.49,88.6671,86.8028,85.046,85.0192
Total_Assets,1183.9,1731.6,1654.9,1654.6,1547.9,1549.8,1515.0,1696.5,1998.5,2170.1
Total_Liabilities,191.0,272.1,351.4,366.1,336.3,417.7,506.6,689.7,762.3,283.0
