AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,35.3,47.9,13.3,67.8,29.7,34.2,17.3,9.1,11.3,4.8
Cash_from_Operations,322.2,277.8,202.5,256.1,227.0,114.6,91.1,84.4,11.6,36.1
Diluted_EPS,2.06,2.46,2.313,2.407,2.324,1.331,1.563,1.313,1.054,0.71
Goodwill_Intangibles,1448.5,1252.2,1186.4,1182.9,937.0,948.7,401.5,380.9,130.6,93.9
LT_Debt,386.8,416.0,416.3,423.2,353.9,258.9,108.3,112.9,63.7,66.6
Net_Income,256.4,271.1,254.9,237.8,215.7,92.9,96.8,74.1,35.7,23.2
Revenue,861.7,671.1,759.7,783.1,676.8,395.0,301.0,300.9,185.0,143.1
Shares_Diluted,124.47,110.198,110.173,98.797,92.83,69.853,61.928,56.42,33.8441,32.7043
Total_Assets,27461.1,24724.8,22359.8,21259.1,16543.3,15055.8,8400.1,7559.7,4643.4,4383.1
Total_Liabilities,24191.7,21475.9,19383.1,18270.2,14296.9,12971.2,7248.9,6482.8,4149.0,3979.3
