AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,53.0,58.0,49.2,48.0,53.0,62.6,39.9,31.4,27.3
Cash_from_Operations,741.0,172.0,830.3,234.3,-28.8,180.0,367.4,704.7,431.4
Diluted_EPS,1.745,1.894,1.377,1.646,0.652,0.939,0.337,0.901,0.099
Goodwill_Intangibles,1809.0,1865.0,1563.0,1587.8,1571.2,212.4,217.5,178.0,236.7
LT_Debt,1594.0,1674.0,794.1,1171.0,1218.1,1040.7,1312.7,1880.1,1739.9
Net_Income,962.0,822.0,434.7,538.8,159.3,220.8,79.7,213.3,23.8
Revenue,2158.0,1898.0,1624.3,1546.0,989.9,817.9,736.4,709.2,732.1
Shares_Diluted,551.241,433.954,315.657,327.445,244.453,235.292,236.266,236.735,239.794
Total_Assets,89092.0,84209.0,43310.9,40832.3,41423.4,28555.2,26192.6,25668.2,23789.8
Total_Liabilities,80893.0,76197.0,38530.3,36342.3,37138.3,26145.6,23848.5,23382.0,21584.5
