AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2.4,1.4,0.1,0.0,0.3,0.1,0.4,0.2,0.1,0.0
Cash_from_Operations,-8.4,-2.9,-3.5,-4.6,-2.5,-4.7,-6.6,-2.5,-9.1,-6.3
Diluted_EPS,-0.258,-0.16,-0.11,-0.095,-0.025,-0.324,-0.541,-0.348,-0.261,-5.9510000000000005
Goodwill_Intangibles,,,,,0.0,0.2,0.4,0.6,1.4,1.7
LT_Debt,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.1,18.4,18.5
Net_Income,-19.6,-12.1,-8.0,-6.0,-1.3,-7.3,-11.8,-7.4,-5.2,-68.8
Revenue,28.1,35.0,26.6,28.9,29.3,31.1,32.2,37.7,35.0,38.0
Shares_Diluted,76.0612,75.5582,72.7463,63.0516,52.0826,22.6142,21.8076,21.1132,19.945,11.5546
Total_Assets,53.4,61.0,55.5,43.6,18.5,10.7,21.0,18.9,23.9,31.1
Total_Liabilities,21.5,21.6,15.2,15.1,11.2,31.3,36.5,36.5,36.4,42.8
