AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.4,3.2,0.2,0.0,0.0,0.0,0.0
Cash_from_Operations,-2.2,-5.9,-1.0,-0.1,-0.1,-0.1,-0.1
Diluted_EPS,-0.557,-0.373,-1.329,-0.356,-0.336,-0.321,-0.305
Goodwill_Intangibles,0.8,2.6,0.5,,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-36.3,-16.2,-26.1,-0.1,-0.1,-0.1,-0.1
Revenue,11.0,2.7,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,65.0801,43.5518,19.6229,0.2476,0.2476,0.2476,0.2476
Total_Assets,8.0,8.6,7.5,0.0,0.0,0.0,0.0
Total_Liabilities,3.4,1.1,0.2,0.6,0.5,0.5,0.4
