AAII_YR_DATA,02/28/2022,02/28/2021,08/31/2017,08/31/2016,08/31/2015,08/31/2014,08/31/2013,08/31/2012
Capital_Expenditures,,,0.0,0.0,0.0,0.1,0.0,0.0
Cash_from_Operations,-0.3,0.0,-1.0,-0.7,-1.0,-0.6,-1.3,-0.7
Diluted_EPS,-0.005,,-0.126,-0.029,-0.034,-0.108,-0.123,-0.021
Goodwill_Intangibles,,,1.1,1.2,1.3,1.4,1.4,1.5
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-1.6,0.0,-1.6,-1.2,-0.8,-2.2,-2.2,-1.7
Revenue,,,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,332.3886,12.6671,42.0824,24.7307,20.4913,18.1794,16.0529,80.2645
Total_Assets,0.0,0.0,1.2,1.3,1.4,2.0,1.5,1.6
Total_Liabilities,0.5,0.0,0.1,0.1,0.7,1.6,0.8,0.0
