AAII_YR_DATA,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014
Capital_Expenditures,54.0,38.5,50.5,70.6,60.9,74.2,80.4,75.8,72.1
Cash_from_Operations,219.5,265.2,338.4,331.1,204.4,144.7,247.4,242.0,153.7
Diluted_EPS,-2.082,-3.278,3.002,3.002,1.357,-2.292,1.644,2.727,1.276
Goodwill_Intangibles,1011.8,1001.4,902.6,1051.4,807.2,839.4,718.2,747.0,441.4
LT_Debt,1690.3,1751.0,1434.3,1070.4,887.2,982.6,788.3,605.2,428.6
Net_Income,-54.3,-85.2,83.4,95.1,43.7,-71.7,54.3,92.2,43.7
Revenue,2887.6,2576.0,2481.4,2751.1,2592.5,2135.4,1788.0,1494.2,1270.2
Shares_Diluted,26.0948,25.9966,27.7733,31.6627,32.2204,31.2916,33.0495,33.8165,34.2399
Total_Assets,2167.7,2182.5,1815.0,1868.4,1652.2,1679.9,1463.9,1299.8,989.0
Total_Liabilities,2662.6,2631.9,2222.5,1736.6,1558.6,1604.9,1298.1,1050.9,756.5
