AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,34.7,16.1,20.7,9.6,24.7,18.6,18.6
Cash_from_Operations,1.7,19.7,5.5,6.6,6.4,0.5,5.6
Diluted_EPS,-0.138,0.082,-0.07,-0.708,-0.239,-0.25,-0.366
Goodwill_Intangibles,77.1,76.4,77.1,76.2,76.2,77.2,79.4
LT_Debt,0.0,0.0,0.0,0.0,1.4,0.1,0.4
Net_Income,-16.0,9.8,-7.6,-73.9,-24.0,-24.6,-35.4
Revenue,200.6,195.7,184.4,168.2,170.9,162.3,173.4
Shares_Diluted,115.89,120.01,108.814,104.35,100.105,98.365,96.851
Total_Assets,209.4,198.9,196.4,208.1,225.6,241.3,268.3
Total_Liabilities,42.8,33.8,52.3,70.6,27.5,29.2,31.0
