AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,115.0,156.0,183.0,145.0,172.0,133.0,,
Cash_from_Operations,1560.0,1750.0,1480.0,1469.0,1550.0,1450.0,,
Diluted_EPS,2.962,2.888,2.085,2.577,2.422,1.468,,
Goodwill_Intangibles,1936.0,2086.0,2257.0,2137.0,2257.0,2396.0,,
LT_Debt,6098.0,7249.0,5262.0,5.0,0.0,0.0,0.0,0.0
Net_Income,1253.0,1246.0,906.0,1116.0,1049.0,636.0,,
Revenue,13685.0,14298.0,12756.0,13118.0,12915.0,12323.0,,
Shares_Diluted,423.0,431.4,434.6,433.1117,433.1117,433.1117,,
Total_Assets,9819.0,12279.0,10710.0,9687.0,9135.0,9089.0,8584.0,8525.0
Total_Liabilities,14689.0,15904.0,14542.0,7987.0,7566.0,7124.0,5584.0,5557.0
