AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,06/30/2017,06/30/2016,06/30/2015
Capital_Expenditures,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Cash_from_Operations,-9.8,-5.0,-1.8,0.1,-0.3,-1.0,-0.9,-1.1,-0.7
Diluted_EPS,-0.008,-0.009,-0.002,-0.062,-0.023,-0.02,-0.016,-0.071,-0.004
Goodwill_Intangibles,0.0,0.0,0.0,0.7,8.4,9.5,1.4,1.6,0.0
LT_Debt,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1
Net_Income,-8.5,-8.5,-1.4,-10.3,-3.1,-2.6,-2.1,-7.6,-0.4
Revenue,6.7,6.9,9.7,9.2,11.8,4.5,2.9,2.1,0.6
Shares_Diluted,1123.313,956.9123,579.8565,166.0556,134.8239,130.2528,130.2528,106.2556,104.3639
Total_Assets,0.6,4.3,0.6,2.8,9.8,11.3,1.9,2.2,0.2
Total_Liabilities,3.1,1.4,5.4,7.9,5.7,4.7,2.9,1.6,3.0
