AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,9.0,10.6,20.3,19.0,21.9,26.1,17.3,12.4,9.9
Cash_from_Operations,158.7,83.9,92.9,123.2,128.1,93.5,134.5,92.5,88.2
Diluted_EPS,-0.097,-0.147,-0.081,0.144,-0.151,0.057,0.101,0.092,0.128
Goodwill_Intangibles,882.8,909.2,893.2,915.8,569.3,581.6,381.0,272.0,181.0
LT_Debt,436.1,506.3,497.2,509.2,213.8,300.3,198.8,142.9,108.5
Net_Income,-24.5,-36.2,-19.5,35.7,-33.9,13.2,22.7,20.3,28.3
Revenue,1409.0,1247.9,1189.3,1048.8,1002.3,955.6,895.1,868.9,829.1
Shares_Diluted,251.5,246.082,242.018,248.892,225.311,231.941,224.11,219.419,220.52
Total_Assets,1388.1,1395.8,1364.7,1259.5,858.7,935.7,784.6,674.5,642.7
Total_Liabilities,770.4,793.1,797.6,723.7,385.8,499.1,395.8,330.1,304.7
