AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,15.1,19.0,16.5,18.2,14.1,17.0,14.0,13.1,11.4
Cash_from_Operations,-76.5,-7.8,6.9,47.2,-0.9,46.5,16.8,50.1,16.8
Diluted_EPS,-2.398,-1.356,-1.95,-0.683,0.137,0.484,-0.083,-0.535,1.7890000000000001
Goodwill_Intangibles,222.1,253.6,277.7,296.0,331.2,229.0,325.0,141.9,146.3
LT_Debt,9.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-89.0,-49.3,-70.5,-24.6,3.4,15.6,-2.7,-16.9,55.0
Revenue,473.2,448.6,547.3,793.6,690.7,615.0,607.8,548.5,441.9
Shares_Diluted,37.119,36.393,36.166,36.019,32.893,32.335,32.166,31.512,30.771
Total_Assets,547.1,601.4,639.3,683.9,694.6,578.5,546.3,515.4,512.0
Total_Liabilities,269.4,245.0,258.0,239.8,227.1,216.9,188.0,158.5,149.0
