AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,267.1,182.4,232.6,193.4,203.2,172.5,114.1,124.8,126.5
Cash_from_Operations,574.0,798.3,434.2,337.0,400.3,435.3,330.5,248.2,174.3
Diluted_EPS,7.568,4.676,-1.538,3.008,1.625,3.0,2.56,2.584,8.2
Goodwill_Intangibles,1940.5,970.0,998.5,963.1,723.5,573.9,353.8,342.4,362.5
LT_Debt,1779.0,908.3,1068.0,1179.5,431.8,433.8,442.5,446.3,453.4
Net_Income,593.3,372.7,-131.0,265.3,105.5,279.4,242.6,245.7,769.2
Revenue,5846.2,4347.5,4108.4,4120.9,3802.2,4488.5,3780.2,3838.7,3599.7
Shares_Diluted,78.4,79.7,85.2,88.2,90.1,92.0,94.3,95.1,93.8
Total_Assets,5425.0,3770.6,3564.4,4291.5,3358.2,3284.7,3152.5,3130.5,2915.8
Total_Liabilities,3510.8,2260.6,2263.5,2708.9,1875.3,1844.6,1871.2,1959.0,1877.4
