AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,136.6,140.4,110.6,125.0,92.8,60.3,34.3
Cash_from_Operations,251.8,209.3,212.6,226.4,169.0,263.2,255.6
Diluted_EPS,-0.146,0.169,0.025,0.032,0.091,0.187,0.089
Goodwill_Intangibles,143.1,237.7,251.0,255.6,277.0,298.6,324.6
LT_Debt,468.7,541.8,510.4,513.6,325.6,329.4,594.0
Net_Income,-27.0,31.1,4.6,5.1,15.1,30.8,14.1
Revenue,936.6,909.6,862.5,874.7,881.5,883.9,958.5
Shares_Diluted,184.634,184.334,182.331,162.831,165.979,164.537,158.096
Total_Assets,1343.4,1458.6,1386.2,1356.4,1075.4,1276.1,1405.6
Total_Liabilities,861.4,955.8,920.1,973.2,695.1,888.2,1105.1
