AAII_YR_DATA,01/28/2023,01/29/2022,01/30/2021,02/01/2020,02/02/2019,02/03/2018,01/28/2017,01/30/2016,01/31/2015,02/01/2014
Capital_Expenditures,164.6,97.0,101.9,202.8,152.4,107.0,140.8,143.2,174.6,163.9
Cash_from_Operations,-2.3,277.8,404.9,300.7,352.9,287.7,185.2,309.9,312.5,175.5
Diluted_EPS,0.054,4.199,-1.823,0.598,1.078,0.102,0.058,0.513,0.71,0.6940000000000001
Goodwill_Intangibles,,,,,,26.1,27.1,28.1,27.9,31.0
LT_Debt,296.9,303.6,343.9,232.0,296.8,249.7,263.0,286.2,291.3,120.0
Net_Income,2.8,263.0,-114.0,39.4,74.5,7.1,4.0,35.6,51.8,54.6
Revenue,3697.8,3712.8,3125.4,3623.1,3590.1,3492.7,3326.7,3518.7,3744.0,4116.9
Shares_Diluted,52.327,62.636,62.551,65.778,69.137,69.403,68.284,69.417,72.937,78.666
Total_Assets,2713.1,2939.5,3314.9,3549.7,2385.6,2325.7,2295.8,2433.0,2505.2,2851.0
Total_Liabilities,2018.3,2113.4,2378.3,2490.9,1176.7,1083.3,1052.3,1142.0,1115.5,1121.5
