AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1120.0,1316.0,964.0,736.0,612.0,526.0,527.0,523.0,528.0,441.0
Cash_from_Operations,4587.0,2262.0,5639.0,5284.0,2173.0,4051.0,1936.0,868.0,1618.0,1716.0
Diluted_EPS,22.078,22.667,25.314,20.092,12.16,16.815,4.068,8.442,7.359,7.735
Goodwill_Intangibles,10907.0,13731.0,4776.0,4105.0,4142.0,3507.0,3552.0,3622.0,4536.0,4426.0
LT_Debt,9034.0,10541.0,6060.0,4967.0,4375.0,4770.0,3792.0,3794.0,3825.0,2600.0
Net_Income,2806.0,2933.0,3367.0,2707.0,1683.0,2448.0,614.0,1276.0,1147.0,1231.0
Revenue,92870.0,83064.0,77155.0,64888.0,56912.0,53767.0,54379.0,54289.0,48500.0,41313.0
Shares_Diluted,127.094,129.396,133.012,134.727,138.403,145.585,150.917,151.142,155.874,159.151
Total_Assets,43055.0,44358.0,34969.0,29074.0,25413.0,27178.0,25396.0,24678.0,23527.0,20735.0
Total_Liabilities,27744.0,28278.0,21241.0,17037.0,15252.0,17336.0,14711.0,14332.0,13881.0,11419.0
