AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,17.5,13.8,29.7,6.5,10.8,9.4,8.6,6.1,7.2,6.9
Cash_from_Operations,230.4,209.2,185.5,128.5,87.1,117.4,95.6,77.2,76.5,51.0
Diluted_EPS,-0.131,0.16,-0.357,-0.775,-1.457,-0.207,0.06,1.799,0.223,-0.3
Goodwill_Intangibles,342.9,337.2,219.7,238.4,267.1,511.0,337.2,181.2,206.3,234.1
LT_Debt,0.0,0.0,156.0,148.8,178.2,172.7,164.2,158.0,154.2,149.0
Net_Income,-14.3,18.3,-40.5,-86.0,-158.0,-22.9,6.8,211.4,26.2,-33.7
Revenue,454.8,328.3,246.3,227.6,231.2,393.1,336.6,296.3,296.6,271.5
Shares_Diluted,109.472,114.865,113.254,110.948,108.45,110.198,113.14,117.484,117.624,112.415
Total_Assets,1012.6,1232.6,1251.4,1343.4,1361.2,891.1,783.5,718.0,588.3,713.4
Total_Liabilities,233.3,370.3,338.7,368.1,349.0,319.5,230.7,191.5,196.7,373.1
