AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,31.9,37.7,36.5,48.1,136.7,69.1,68.8,94.4,67.8,80.2
Cash_from_Operations,581.6,1045.3,877.5,914.6,821.3,742.0,1041.9,1071.1,1045.9,1088.6
Diluted_EPS,2.344,1.971,1.793,2.456,1.875,-1.191,0.513,1.621,1.588,1.426
Goodwill_Intangibles,2492.5,2451.7,3071.6,3061.5,3323.2,3314.2,3826.2,4573.8,3917.3,4005.8
LT_Debt,2136.8,2733.4,2939.7,2984.3,3308.7,3033.6,2786.1,3215.9,3720.4,4213.0
Net_Income,910.6,805.8,744.3,1058.3,851.9,-557.1,253.2,837.8,852.4,798.4
Revenue,4475.5,5070.8,4835.0,5292.1,5589.9,5524.3,5422.9,5483.7,5607.2,5542.0
Shares_Diluted,388.4,408.9,415.2,430.9,454.4,467.9,493.5,516.7,536.8,559.7
Total_Assets,8496.3,8823.5,9496.3,8758.5,8996.8,9231.4,9419.6,9449.2,9890.4,10121.3
Total_Liabilities,8018.5,8467.9,9309.7,8798.0,9306.6,9722.8,8517.4,8044.3,8590.0,9016.6
