AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,452.0,439.9,404.3,442.5,424.4,412.3,407.0,394.3,331.9,303.1
Cash_from_Operations,124.2,267.3,331.0,398.2,361.9,410.3,358.3,375.6,267.3,242.6
Diluted_EPS,2.123,2.102,1.901,2.97,2.069,1.789,2.147,1.965,3.103,1.851
Goodwill_Intangibles,52.4,52.4,52.4,52.4,57.7,57.7,57.7,57.7,58.0,192.1
LT_Debt,2375.1,1995.6,2108.9,1947.1,1807.1,1543.3,1730.3,1531.7,1532.2,1371.4
Net_Income,155.2,147.3,129.5,197.0,136.4,115.9,137.2,123.2,192.0,111.1
Revenue,1710.2,1438.9,1321.9,1345.6,1396.9,1445.9,1442.5,1484.8,1472.6,1441.7
Shares_Diluted,73.093,70.085,68.102,66.329,65.946,64.806,63.92,62.708,61.887,59.997
Total_Assets,7417.4,6853.6,6402.1,6082.5,5782.6,5514.7,5309.8,4906.6,4701.0,4361.9
Total_Liabilities,5082.7,4698.8,4372.4,4143.2,4009.4,3784.9,3661.0,3378.0,3217.3,3063.7
