AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,,0.0,0.7,1.9,0.1,0.0,0.0
Cash_from_Operations,-4.0,-0.6,-0.6,-4.3,-9.9,-5.8,-33.5,-32.0,-28.8
Diluted_EPS,0.0,0.0,0.0,0.0,-0.001,0.0,-0.001,-200.61,-165.41299999999995
Goodwill_Intangibles,8.2,8.5,6.7,0.0,119.2,478.9,301.2,0.0,7.6
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-20.7,-1.7,-1.2,-123.2,-161.9,-25.3,-95.9,-84.7,-69.8
Revenue,0.7,1.4,1.7,0.0,88.7,73.2,11.5,0.0,0.0
Shares_Diluted,,962547.4,619796.1,531223.4,265493.6,265123.6,180171.7,0.4221,0.4221
Total_Assets,9.9,11.0,8.9,5.0,136.1,274.0,342.8,20.3,23.4
Total_Liabilities,1.4,0.7,0.8,27.2,32.6,25.6,38.1,129.5,96.4
