AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
Capital_Expenditures,1.0,0.6,0.3,0.0,
Cash_from_Operations,-12.7,-12.7,-1.4,-1.9,-0.1
Diluted_EPS,-0.895,-2.332,-0.48,-0.281,-0.22
Goodwill_Intangibles,4.6,2.8,3.0,3.2,
LT_Debt,1.3,0.9,0.9,0.3,0.0
Net_Income,-24.8,-54.4,-8.0,-3.8,-0.2
Revenue,12.6,3.6,1.4,1.8,
Shares_Diluted,27.6818,23.3406,16.7583,13.4849,0.869
Total_Assets,17.1,19.1,12.0,13.5,0.5
Total_Liabilities,10.0,3.5,15.3,2.8,0.0
