AAII_YR_DATA,05/31/2022,05/31/2021,05/31/2020,05/31/2019,05/31/2018,05/31/2017,05/31/2016,05/31/2015,05/31/2014
Capital_Expenditures,758.0,695.0,1086.0,1119.0,1028.0,1105.0,1143.0,963.0,880.0
Cash_from_Operations,5188.0,6657.0,2485.0,5903.0,4955.0,3846.0,3399.0,4680.0,3013.0
Diluted_EPS,3.753,3.558,1.595,2.49,1.165,2.506,2.158,1.85,1.487
Goodwill_Intangibles,570.0,511.0,497.0,437.0,439.0,422.0,693.0,412.0,413.0
LT_Debt,8920.0,9413.0,9406.0,3464.0,3468.0,3471.0,1993.0,1079.0,1199.0
Net_Income,6046.0,5727.0,2539.0,4029.0,1933.0,4240.0,3760.0,3273.0,2693.0
Revenue,46710.0,44538.0,37403.0,39117.0,36397.0,34350.0,32376.0,30601.0,27799.0
Shares_Diluted,1610.8,1609.4,1591.6,1618.4,1659.1,1692.0,1742.5,1768.8,1811.6
Total_Assets,40321.0,37740.0,31342.0,23717.0,22536.0,23259.0,21379.0,21597.0,18594.0
Total_Liabilities,25040.0,24973.0,23287.0,14677.0,12724.0,10852.0,9121.0,8890.0,7770.0
