AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,1.3,0.9,0.8,0.5,0.2
Cash_from_Operations,27.9,60.4,0.3,11.5,18.2
Diluted_EPS,2.466,2.359,1.64,1.016,1.179
Goodwill_Intangibles,81.2,82.4,83.2,2.6,2.3
LT_Debt,206.7,0.0,0.0,0.4,0.0
Net_Income,28.7,27.6,15.0,7.3,8.3
Revenue,91.6,90.4,64.4,40.8,37.5
Shares_Diluted,11.6178,11.6871,9.1432,7.1384,7.0796
Total_Assets,2283.1,1690.3,1622.5,903.8,862.7
Total_Liabilities,2002.4,1428.5,1374.4,798.1,760.2
