AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,13.7,8.9,6.5,28.5,11.2,11.0,6.9
Cash_from_Operations,-293.9,-281.8,-159.5,-173.0,-111.8,-99.2,-70.9
Diluted_EPS,-1.366,-1.453,-1.299,-2.2,-1.917,0.13,-1.21
Goodwill_Intangibles,217.2,339.2,117.2,101.6,104.6,109.3,106.3
LT_Debt,19.1,110.6,92.3,199.1,223.1,5.2,47.1
Net_Income,-572.8,-428.3,-298.5,-292.1,-203.5,9.1,-60.9
Revenue,62.8,52.9,40.0,31.4,21.2,151.9,8.2
Shares_Diluted,419.315,294.774,229.823,132.732,106.15,70.381,50.36
Total_Assets,472.8,694.8,535.8,557.6,624.1,431.6,401.6
Total_Liabilities,491.4,616.1,370.7,479.0,414.6,232.0,321.5
