AAII_YR_DATA,06/27/2021,06/28/2020,06/30/2019,06/24/2018,06/25/2017,06/26/2016,06/28/2015,06/29/2014
Capital_Expenditures,570.5,237.1,142.4,185.7,86.9,120.0,206.2,178.6
Cash_from_Operations,-125.5,-29.0,202.3,173.5,215.9,203.3,181.3,319.3
Diluted_EPS,-4.663,-1.776,-3.622,-2.813,-0.996,-0.212,-0.572,1.005
Goodwill_Intangibles,499.7,506.6,727.9,745.8,893.1,921.6,927.1,952.8
LT_Debt,833.9,795.2,469.1,292.0,145.0,160.0,200.0,0.0
Net_Income,-523.9,-192.8,-375.1,-255.5,-98.1,-21.5,-64.7,123.5
Revenue,525.6,470.7,538.2,924.9,1473.0,1616.6,1632.5,1647.6
Shares_Diluted,112.346,107.935,103.576,99.53,98.487,101.783,113.022,122.914
Total_Assets,3446.8,3231.0,2816.9,2637.8,2649.9,2766.1,2948.0,3344.4
Total_Liabilities,1330.3,1147.9,780.7,570.7,427.1,398.2,486.1,354.2
