AAII_YR_DATA,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013
Capital_Expenditures,2.1,1.1,2.0,0.7,1.2,3.0,2.3,1.6,0.4,7.7
Cash_from_Operations,-18.4,-14.2,-5.8,21.3,-22.2,-10.3,6.7,11.1,-17.9,-5.0
Diluted_EPS,-0.934,-0.554,-0.59,-0.309,-0.21,-0.667,0.024,-0.247,0.032,-0.287
Goodwill_Intangibles,34.1,38.8,40.3,32.7,43.4,45.2,46.8,47.6,19.5,
LT_Debt,25.7,11.6,14.3,12.2,13.0,1.1,11.1,19.5,4.5,4.7
Net_Income,-36.6,-19.2,-19.7,-9.3,-4.7,-11.8,0.4,-3.2,0.4,-2.5
Revenue,71.4,84.0,79.6,109.7,64.1,75.4,96.0,81.2,51.5,37.3
Shares_Diluted,39.1337,34.5909,33.3483,30.1022,22.4815,17.7181,14.9363,12.7855,11.7336,8.771
Total_Assets,133.8,151.5,156.0,146.4,137.8,117.1,127.0,122.3,89.3,85.6
Total_Liabilities,77.6,77.0,74.5,46.3,56.0,55.9,59.2,70.5,37.8,35.5
