AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,30.7,86.6,118.5,60.9,49.9,1.5,56.2,0.9,259.6
Cash_from_Operations,29.3,-32.6,-30.6,53.3,68.4,-5.0,40.9,33.9,131.9
Diluted_EPS,-0.037,-0.921,0.072,0.169,0.375,-0.174,0.232,1.085,1.2570000000000001
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.4
LT_Debt,240.7,245.1,160.2,22.3,17.2,21.8,22.6,38.6,54.5
Net_Income,-3.1,-72.9,5.7,13.4,29.7,-13.7,18.4,85.8,99.0
Revenue,164.1,87.2,89.6,64.3,63.2,20.5,60.7,233.4,122.7
Shares_Diluted,84.9064,79.1215,79.0551,79.0551,79.0551,79.0551,79.0551,79.0551,78.7727
Total_Assets,576.2,463.5,404.1,247.0,201.1,226.5,231.9,249.0,170.1
Total_Liabilities,499.8,393.7,268.4,114.3,71.8,101.4,81.4,99.8,105.3
