AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,60.2,62.2,58.5,48.2,39.1,43.3,91.3,83.7,170.0
Cash_from_Operations,613.2,573.6,353.0,466.1,614.8,862.5,739.3,1008.4,927.9
Diluted_EPS,3.301,2.142,2.087,1.959,3.628,2.852,-0.424,1.109,2.6239999999999997
Goodwill_Intangibles,2932.5,2718.1,2597.5,2349.0,2434.6,5849.2,6006.4,6350.0,13520.9
LT_Debt,894.1,839.6,1029.1,787.6,1440.7,4278.4,4685.8,2997.4,2547.9
Net_Income,553.0,358.6,355.7,347.4,666.5,592.2,-81.1,214.9,536.8
Revenue,3764.8,3017.8,2957.2,2965.1,2845.7,2780.6,4616.4,4666.8,6999.7
Shares_Diluted,167.5,167.4,170.4,177.3,183.7,183.1,180.3,193.7,204.6
Total_Assets,4753.6,4197.2,4139.5,3806.5,8633.7,11534.8,11833.5,10655.2,11743.3
Total_Liabilities,2331.7,2090.9,2185.6,1970.4,3595.9,7280.4,7824.7,5991.4,5648.0
