AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,7.9,10.1,15.6,17.1,26.3,12.0,9.4,5.3
Cash_from_Operations,0.4,12.4,3.7,19.8,4.5,3.6,-23.8,15.7
Diluted_EPS,-0.194,-0.199,-0.272,-0.334,-0.372,-0.475,-1.15,-0.294
Goodwill_Intangibles,6.3,6.3,6.3,6.4,7.9,18.9,11.0,6.3
LT_Debt,0.1,0.7,1.5,0.0,134.9,126.2,121.1,114.3
Net_Income,-18.5,-18.7,-24.9,-29.8,-32.1,-40.6,-95.3,-23.0
Revenue,194.6,216.1,238.3,239.1,252.9,252.2,272.2,272.5
Shares_Diluted,95.787,93.882,91.636,89.234,86.318,85.417,82.872,78.408
Total_Assets,152.6,161.5,136.6,295.4,306.1,317.6,339.8,399.9
Total_Liabilities,77.3,73.0,34.7,183.3,179.2,169.6,168.6,159.2
