AAII_YR_DATA,07/31/2020,07/31/2019,07/31/2018,07/31/2017,07/31/2016,07/31/2015,07/31/2014,07/31/2013
Capital_Expenditures,33.8,95.4,37.7,27.1,18.9,12.8,13.5,6.7
Cash_from_Operations,136.9,66.9,125.9,108.2,80.3,59.1,64.3,51.5
Diluted_EPS,0.325,1.317,2.179,1.708,1.437,1.153,1.043,0.953
Goodwill_Intangibles,1140.2,519.6,505.4,436.0,392.0,327.8,314.6,287.5
LT_Debt,1055.8,220.9,187.3,126.0,116.0,78.5,80.5,85.0
Net_Income,13.7,55.0,90.7,70.9,59.5,47.5,42.7,38.6
Revenue,1016.0,918.2,871.9,770.2,664.8,565.0,488.7,425.0
Shares_Diluted,42.2383,41.7571,41.6351,41.5428,41.3902,41.2026,40.9113,40.9113
Total_Assets,2071.8,1070.4,963.7,786.4,694.5,584.0,536.1,487.7
Total_Liabilities,1342.2,408.8,354.8,262.4,240.2,177.4,170.9,166.5
