AAII_YR_DATA,01/30/2021,02/01/2020,02/02/2019,02/03/2018,01/28/2017,01/30/2016,01/31/2015,02/01/2014
Capital_Expenditures,162.0,120.5,145.4,127.8,114.5,123.9,138.0,112.0
Cash_from_Operations,1222.4,493.2,444.3,523.6,564.4,504.0,441.0,449.0
Diluted_EPS,1.984,1.777,1.861,2.096,1.821,1.734,1.048,1.196
Goodwill_Intangibles,151.4,160.7,129.3,140.8,142.8,94.8,94.3,94.0
LT_Debt,2481.0,2644.5,2681.0,2701.8,2723.2,2744.9,3089.8,3678.0
Net_Income,294.7,272.3,319.0,389.0,375.8,362.9,217.0,243.0
Revenue,5271.1,5072.0,5271.9,5362.0,5197.3,4912.8,4738.0,4570.0
Shares_Diluted,148.531,153.202,171.378,185.566,206.354,209.346,207.0,203.1038
Total_Assets,4528.4,3838.1,2128.3,2300.2,2147.6,2023.3,1961.1,1811.0
Total_Liabilities,5725.6,5284.6,3754.5,3809.7,3846.1,3747.4,4072.6,4593.0
