AAII_YR_DATA,10/01/2022,10/02/2021,10/03/2020,09/28/2019,09/29/2018,09/30/2017,10/01/2016,10/03/2015,12/31/2014,12/31/2013
Capital_Expenditures,6.5,12.2,19.0,35.5,32.1,9.3,9.6,5.2,,
Cash_from_Operations,-24.4,-54.2,3.5,55.7,48.4,47.6,25.1,23.4,-1.0,0.0
Diluted_EPS,-1.475,-0.011,0.45,0.899,1.011,0.742,0.142,0.498,-1.527,
Goodwill_Intangibles,66.3,68.3,70.5,73.5,74.3,76.3,78.3,79.2,,
LT_Debt,152.0,199.1,170.1,177.1,132.3,143.2,140.4,176.6,0.0,0.0
Net_Income,-45.8,-0.3,12.2,24.3,28.9,18.5,2.7,12.7,-5.7,0.0
Revenue,800.6,684.0,879.2,1018.9,1025.0,990.6,932.0,919.1,0.0,0.0
Shares_Diluted,31.0204,27.1391,27.0866,27.0438,28.6169,24.8777,21.3156,25.4976,3.7,
Total_Assets,366.1,356.0,317.4,365.4,307.4,295.8,277.9,267.9,115.2,0.3
Total_Liabilities,364.7,388.7,370.6,433.2,335.8,354.3,364.8,389.1,8.4,0.3
