AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014
Capital_Expenditures,1.4,0.8,0.5,0.4,1.3,4.3,0.4,0.2,
Cash_from_Operations,7.6,11.9,1.4,1.6,2.4,3.1,1.9,2.9,
Diluted_EPS,1.055,1.09,0.408,0.047,0.06,0.181,0.153,0.214,1.095
Goodwill_Intangibles,18.6,18.7,18.9,,,,,,
LT_Debt,0.0,0.0,105.8,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,7.1,7.6,3.1,0.4,0.4,1.4,1.2,1.6,8.3
Revenue,33.0,32.5,30.6,15.0,14.3,12.4,11.2,11.0,11.6
Shares_Diluted,6.7618,6.9477,7.5708,7.5155,7.5373,7.5383,7.5383,7.5383,7.5383
Total_Assets,791.3,788.1,850.6,319.3,306.0,277.8,232.8,226.3,227.1
Total_Liabilities,674.2,667.1,769.8,242.1,229.6,201.0,187.8,182.4,
