AAII_YR_DATA,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016
Capital_Expenditures,0.3,0.4,0.3,0.4,0.3,0.5,0.5
Cash_from_Operations,-7.7,-2.8,-3.6,-5.0,-5.7,-5.7,-3.9
Diluted_EPS,-0.051,-0.033,-0.051,-0.077,-0.122,-0.112,-0.086
Goodwill_Intangibles,0.1,0.1,0.1,0.2,0.2,0.2,0.2
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-7.3,-3.4,-3.5,-5.2,-6.7,-6.2,-4.7
Revenue,10.8,10.1,9.7,7.3,5.9,4.8,4.8
Shares_Diluted,141.987,103.841,67.601,67.042,55.159,55.016,55.0149
Total_Assets,64.4,70.4,8.7,9.4,7.5,12.3,18.1
Total_Liabilities,3.2,3.0,3.0,1.7,2.4,1.7,1.7
