AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.6,0.1,0.1,0.0,0.0,0.0,0.1,0.0
Cash_from_Operations,-9.1,0.4,7.6,-3.0,15.5,12.4,1.8,10.0
Diluted_EPS,1.679,1.681,1.573,0.81,0.731,2.672,1.745,1.648
Goodwill_Intangibles,4.5,3.3,3.4,3.7,3.6,3.9,4.2,4.3
LT_Debt,6.5,6.1,0.0,7.7,7.2,0.0,16.0,0.0
Net_Income,11.1,11.1,10.4,5.3,4.8,5.9,3.9,3.6
Revenue,138.6,138.9,136.1,132.4,117.0,117.9,123.6,113.9
Shares_Diluted,6.597,6.597,6.597,6.597,6.6014,2.207,2.2113,2.2113
Total_Assets,203.3,177.6,162.2,152.5,140.4,154.2,170.8,182.0
Total_Liabilities,68.7,61.9,55.9,50.3,50.1,61.7,78.3,94.2
