AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,0.3,0.0,0.0,0.1,0.0,0.1,0.0
Cash_from_Operations,-1.9,-1.7,-0.2,-2.8,6.6,1.6,0.0
Diluted_EPS,0.165,-0.049,-0.073,-0.402,0.195,0.071,-0.005
Goodwill_Intangibles,0.0,0.0,7.1,0.0,3.1,1.7,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,3.6,-1.1,-1.6,-8.4,3.9,2.4,-0.2
Revenue,36.7,0.1,0.3,5.1,12.4,6.9,0.0
Shares_Diluted,21.5115,21.7879,21.2985,20.9511,20.01,33.31,33.31
Total_Assets,88.0,6.1,14.5,8.8,24.7,10.5,0.0
Total_Liabilities,63.0,2.4,2.7,3.1,16.6,6.2,0.2
